emp_no,first_name,last_name,to_date,title
23354,Zhilian,Nourani,9999-01-01,Technique Leader
23355,Ramalingam,Szilard,9999-01-01,Engineer
23357,Kiyomitsu,Zuberek,9999-01-01,Engineer
23362,Youjian,Yurek,9999-01-01,Senior Staff
23363,Jacqueline,Zeleznik,9999-01-01,Senior Staff
23369,Khalil,Zykh,9999-01-01,Senior Staff
23370,Morris,Bodoff,9999-01-01,Senior Staff
23371,Alassane,Moehrke,9999-01-01,Senior Engineer
23374,Samphel,Gecsei,9999-01-01,Senior Staff
23385,Gil,Erman,9999-01-01,Staff
23395,Dipayan,Serot,9999-01-01,Engineer
23398,Georgy,Marwedel,9999-01-01,Technique Leader
23403,Charmane,Osgood,9999-01-01,Staff
23404,Anneli,Gini,9999-01-01,Senior Engineer
23406,Masadi,Masada,9999-01-01,Senior Staff
23414,Rosli,Fontan,9999-01-01,Senior Engineer
23416,Werner,Kaiser,9999-01-01,Staff
23420,Rosli,Gronowski,9999-01-01,Senior Engineer
23421,Hironoby,Denti,9999-01-01,Staff
23422,Leszek,Huhdanpaa,9999-01-01,Senior Engineer
23428,Luerbio,Pews,9999-01-01,Senior Staff
23430,Dmitri,Pargas,9999-01-01,Senior Engineer
23441,Sarita,Staudhammer,9999-01-01,Senior Engineer
23442,Vesna,Rindone,9999-01-01,Engineer
23443,Uzi,Botman,9999-01-01,Senior Engineer
23448,Gil,Unno,9999-01-01,Senior Engineer
23450,Arve,Falck,9999-01-01,Senior Staff
23454,Heejo,Felcyn,9999-01-01,Senior Staff
23455,Aemilian,Sethi,9999-01-01,Senior Staff
23458,Christ,Kalefeld,9999-01-01,Technique Leader
23466,Chikara,Anandan,9999-01-01,Senior Engineer
23467,Breannda,Steenbeek,9999-01-01,Senior Staff
23470,Neven,Hutton,9999-01-01,Senior Engineer
23475,Douadi,Denny,9999-01-01,Staff
23480,Dannz,Busillo,9999-01-01,Staff
23481,Naftali,Lieblein,9999-01-01,Engineer
23482,Florina,Mateescu,9999-01-01,Engineer
23484,Boutros,Lorys,9999-01-01,Senior Engineer
23501,Gully,Keirsey,9999-01-01,Senior Engineer
23504,Arumugam,Renear,9999-01-01,Senior Staff
23506,Shiv,Luck,9999-01-01,Senior Staff
23507,Chanjung,Hofmeyr,9999-01-01,Senior Staff
23511,Amalendu,Gecseg,9999-01-01,Senior Engineer
23520,Shaowen,Gunderson,9999-01-01,Staff
23521,Goh,Pappas,9999-01-01,Senior Staff
23527,Shiv,Borstler,9999-01-01,Technique Leader
23532,Duke,Bardell,9999-01-01,Senior Staff
23533,Shimshon,Heemskerk,9999-01-01,Senior Engineer
23536,Nagui,Vural,9999-01-01,Senior Engineer
23537,Martijn,Jonsson,9999-01-01,Staff
23538,Bernardo,Pargaonkar,9999-01-01,Technique Leader
23542,Shigeichiro,Zolotykh,9999-01-01,Staff
23554,Toshiki,Bail,9999-01-01,Senior Engineer
23557,Wanqing,Vanwelkenhuysen,9999-01-01,Senior Staff
23561,Jingling,Zizka,9999-01-01,Senior Engineer
23563,Muzhong,Bale,9999-01-01,Senior Engineer
23569,Minghong,Rodier,9999-01-01,Senior Engineer
23570,Uno,Fasbender,9999-01-01,Senior Staff
23573,Hercules,Steinauer,9999-01-01,Senior Engineer
23581,Houman,Narlikar,9999-01-01,Senior Staff
23583,Wonhee,Fargier,9999-01-01,Senior Staff
23584,Shaleah,Genther,9999-01-01,Technique Leader
23589,Ziya,Perko,9999-01-01,Senior Engineer
23592,Marek,Templeman,9999-01-01,Senior Staff
23598,Sashi,Dayana,9999-01-01,Senior Engineer
23604,Chinhyun,Foote,9999-01-01,Senior Staff
23620,Clyde,Reeker,9999-01-01,Senior Staff
23626,Bogdan,Vilarrasa,9999-01-01,Senior Staff
23627,Uwe,Hatcliff,9999-01-01,Senior Staff
23633,Jinpo,Nyrup,9999-01-01,Senior Staff
23640,Leucio,Mamelak,9999-01-01,Senior Engineer
23642,Kwangjo,Pusterhofer,9999-01-01,Engineer
23643,Mariangiola,Ozeri,9999-01-01,Senior Staff
23644,Roddy,Tyugu,9999-01-01,Senior Staff
23648,Jinxi,Luiz,9999-01-01,Senior Staff
23649,Mohamadou,Docker,9999-01-01,Senior Engineer
23653,Mabo,Masada,9999-01-01,Technique Leader
23656,Xiaoheng,Kawashimo,9999-01-01,Senior Staff
23659,Gina,Verhoeff,9999-01-01,Senior Engineer
23660,JoAnna,Portugali,9999-01-01,Engineer
23663,Chaosheng,Kitai,9999-01-01,Technique Leader
23671,Weiwu,Burnard,9999-01-01,Senior Engineer
23676,Sham,Openshaw,9999-01-01,Senior Staff
23677,Rafael,Sevcikova,9999-01-01,Staff
23678,Saniya,Journel,9999-01-01,Senior Engineer
23682,Amabile,Zockler,9999-01-01,Engineer
23691,Satoru,Stille,9999-01-01,Assistant Engineer
23692,Aris,Merey,9999-01-01,Senior Engineer
23695,Babette,Genin,9999-01-01,Senior Staff
23703,Prodip,Thimonier,9999-01-01,Senior Staff
23704,Basem,Bahk,9999-01-01,Staff
23705,Mokhtar,Wursthorn,9999-01-01,Senior Engineer
23707,Yoshimitsu,Ananiadou,9999-01-01,Technique Leader
23713,Vasilis,Wrigley,9999-01-01,Senior Engineer
23715,Siamak,Czaja,9999-01-01,Senior Engineer
23718,Xiaoqiang,Sanella,9999-01-01,Staff
23719,Martina,Butner,9999-01-01,Senior Engineer
23720,Shih,Horswill,9999-01-01,Senior Engineer
23725,Zita,Gaughan,9999-01-01,Staff
23733,Barry,Vandervoorde,9999-01-01,Senior Engineer
23734,Fabrizio,Lenart,9999-01-01,Senior Staff
23738,Lubomir,Luck,9999-01-01,Assistant Engineer
23742,Horward,Parascandalo,9999-01-01,Staff
23749,Emdad,Ponthieu,9999-01-01,Senior Engineer
23753,Karsten,Isaac,9999-01-01,Senior Engineer
23754,Sachin,Lorys,9999-01-01,Engineer
23756,Halsur,Nannarelli,9999-01-01,Senior Staff
23757,Yaghout,Ozery,9999-01-01,Senior Staff
23758,Dinah,Serre,9999-01-01,Senior Engineer
23761,Jouni,Menhardt,9999-01-01,Staff
23764,Hsiangchu,Cyne,9999-01-01,Senior Staff
23765,Suvo,Taubman,9999-01-01,Technique Leader
23772,Uriel,Stasinski,9999-01-01,Engineer
23775,Kamran,Coorg,9999-01-01,Senior Staff
23777,Juichirou,Kilgore,9999-01-01,Senior Engineer
23784,Aiman,Merli,9999-01-01,Technique Leader
23785,Zito,Gihr,9999-01-01,Senior Engineer
23786,Cullen,Zastre,9999-01-01,Staff
23791,Boguslaw,Pavlopoulou,9999-01-01,Senior Staff
23795,Mats,Peron,9999-01-01,Senior Staff
23797,Torsten,Usery,9999-01-01,Senior Staff
23799,Takushi,Crelier,9999-01-01,Technique Leader
23800,Mohua,Buescher,9999-01-01,Engineer
23811,Ult,Ramras,9999-01-01,Senior Engineer
23812,Constantine,Gronowski,9999-01-01,Senior Staff
23816,Sanjoy,Dulin,9999-01-01,Engineer
23817,Duri,Coorg,9999-01-01,Senior Staff
23822,Faiza,Rosar,9999-01-01,Senior Engineer
23824,Maris,Porotnikoff,9999-01-01,Engineer
23828,Yonghong,Ecklund,9999-01-01,Senior Staff
23835,Yoshinari,Hennings,9999-01-01,Senior Staff
23840,Thanasis,Polupanov,9999-01-01,Engineer
23842,Genevieve,Birdsall,9999-01-01,Senior Engineer
23843,Shin,Murtha,9999-01-01,Senior Staff
23845,Zvonko,Rosaz,9999-01-01,Senior Engineer
23850,Jeong,Erde,9999-01-01,Senior Engineer
23857,Kristen,Frijda,9999-01-01,Senior Engineer
23860,Malu,Kumaresan,9999-01-01,Senior Staff
23861,Tayeb,Acton,9999-01-01,Staff
23862,Guangming,Zaiane,9999-01-01,Senior Engineer
23867,Ewing,Babu,9999-01-01,Engineer
23868,Trygve,Reistad,9999-01-01,Staff
23869,Raimond,Stiles,9999-01-01,Engineer
23871,Waiman,Schrift,9999-01-01,Staff
23872,Cedric,Ranst,9999-01-01,Senior Engineer
23874,Tadahiko,Fujisaki,9999-01-01,Staff
23875,Waiman,Encarnacion,9999-01-01,Senior Staff
23877,Tesuro,Motley,9999-01-01,Senior Staff
23880,Hairong,Angelopoulos,9999-01-01,Senior Engineer
23883,Dayanand,Ozery,9999-01-01,Technique Leader
23884,Somnath,Restivo,9999-01-01,Staff
23892,Kousuke,Eterovic,9999-01-01,Senior Engineer
23893,Feipei,Milicia,9999-01-01,Senior Staff
23899,Anyuan,Muhling,9999-01-01,Senior Engineer
23902,Yinlin,Kowalchuk,9999-01-01,Engineer
23905,Turgut,Lovengreen,9999-01-01,Engineer
23907,Isamu,Dahlbom,9999-01-01,Staff
23910,Shahab,Tempesti,9999-01-01,Staff
23920,Gererd,Kossowski,9999-01-01,Senior Staff
23924,Shakhar,Solovay,9999-01-01,Senior Engineer
23926,Juyoung,Schwaller,9999-01-01,Senior Engineer
23930,Sreenivas,Frezza,9999-01-01,Senior Engineer
23932,Lubomir,Harbusch,9999-01-01,Senior Engineer
23938,Nahum,Facello,9999-01-01,Senior Engineer
23940,Jingling,Haldar,9999-01-01,Senior Engineer
23946,Carrsten,Streit,9999-01-01,Staff
23951,Sachem,Muchinsky,9999-01-01,Senior Engineer
23952,Valdiodio,Oehlmann,9999-01-01,Senior Staff
23956,Jongsuk,Maraist,9999-01-01,Senior Staff
23957,Luigi,McAlpine,9999-01-01,Technique Leader
23960,Qingxiang,Chiola,9999-01-01,Senior Staff
23962,Mototsugu,Uhrik,9999-01-01,Senior Staff
23963,Goo,Soloway,9999-01-01,Senior Engineer
23969,Elgin,Sullins,9999-01-01,Senior Engineer
23970,Toshimi,Oehlmann,9999-01-01,Senior Staff
23972,Zvonko,Vesna,9999-01-01,Senior Staff
23977,Jouko,Boissier,9999-01-01,Senior Staff
23989,Christophe,Bouloucos,9999-01-01,Senior Engineer
23993,Gian,Ghalwash,9999-01-01,Senior Engineer
23996,Debaprosad,Hasham,9999-01-01,Technique Leader
23997,Vatsa,Collavizza,9999-01-01,Senior Staff
24001,Sachio,Lorys,9999-01-01,Senior Staff
24003,Ronnie,Linares,9999-01-01,Engineer
24011,Mohammad,Zallocco,9999-01-01,Technique Leader
24012,Kauko,Hiltgen,9999-01-01,Senior Staff
24017,Atreyi,Rikino,9999-01-01,Staff
24029,Heekeun,Maksimenko,9999-01-01,Senior Staff
24034,Murthy,Validov,9999-01-01,Senior Engineer
24038,Siddarth,Laurillard,9999-01-01,Senior Engineer
24041,Macha,Bednarek,9999-01-01,Technique Leader
24043,Christoper,Chartres,9999-01-01,Senior Staff
24045,Moto,Szmurlo,9999-01-01,Senior Staff
24056,Gladys,Shrader,9999-01-01,Staff
24059,Kendra,Swab,9999-01-01,Senior Engineer
24064,Boalin,Janocha,9999-01-01,Staff
24065,Wonhee,Bennet,9999-01-01,Senior Engineer
24067,Zengping,Hebden,9999-01-01,Senior Staff
24072,Tianruo,Piveteau,9999-01-01,Senior Engineer
24077,Kerhong,Zedlitz,9999-01-01,Senior Staff
24079,Chinya,Raney,9999-01-01,Senior Staff
24084,Takahira,Engberts,9999-01-01,Senior Engineer
24087,Stafford,Haraldson,9999-01-01,Senior Engineer
24088,Parviz,Rouquie,9999-01-01,Staff
24093,Peternela,Serdy,9999-01-01,Senior Engineer
24102,Elvis,Thorelli,9999-01-01,Staff
24105,Salvador,Munoz,9999-01-01,Engineer
24107,Arvind,Strandh,9999-01-01,Senior Staff
24108,Shaz,Kushnir,9999-01-01,Engineer
24110,Lucien,Baar,9999-01-01,Senior Staff
24111,Kenton,Hambrick,9999-01-01,Senior Staff
24112,Atreyi,Ginneken,9999-01-01,Senior Engineer
24114,Yuguang,Blokdijk,9999-01-01,Senior Staff
24118,Elliott,Monarch,9999-01-01,Senior Staff
24120,Luerbio,Badr,9999-01-01,Technique Leader
24121,Franziska,Bale,9999-01-01,Senior Engineer
24122,Nishit,Berstel,9999-01-01,Engineer
24124,Barun,Bridgland,9999-01-01,Engineer
24126,Candida,Wallrath,9999-01-01,Senior Engineer
24132,Otilia,Puoti,9999-01-01,Senior Engineer
24133,Prodip,Ramalingam,9999-01-01,Senior Staff
24134,Jolita,Murillo,9999-01-01,Senior Engineer
24136,Isamu,Henders,9999-01-01,Senior Engineer
24140,Basem,Thombley,9999-01-01,Senior Engineer
24142,Mahendra,Barvinok,9999-01-01,Technique Leader
24144,DeForest,Cusworth,9999-01-01,Engineer
24147,Tsutomu,Piancastelli,9999-01-01,Senior Staff
24153,Lidong,Anger,9999-01-01,Senior Staff
24154,Khaled,Hashii,9999-01-01,Senior Staff
24156,Bangqing,Willoner,9999-01-01,Engineer
24166,Niranjan,Chinal,9999-01-01,Senior Staff
24169,Baoqiu,Picci,9999-01-01,Engineer
24175,Sungwon,Tramer,9999-01-01,Senior Staff
24178,Jouko,Sherertz,9999-01-01,Engineer
24179,Moon,Streit,9999-01-01,Senior Staff
24180,Jungsoon,Marrevee,9999-01-01,Staff
24182,Teunis,Antonisse,9999-01-01,Senior Engineer
24183,Muneo,Rousseau,9999-01-01,Senior Staff
24196,Radhika,Boyle,9999-01-01,Engineer
24199,Iara,Bach,9999-01-01,Senior Engineer
24204,Arun,Anick,9999-01-01,Engineer
24207,Frazer,Rodham,9999-01-01,Engineer
24209,Hilary,Msuda,9999-01-01,Senior Engineer
24212,Valdiodio,Servieres,9999-01-01,Senior Engineer
24213,Valeska,Menhardt,9999-01-01,Senior Staff
24214,Sukumar,Ghemri,9999-01-01,Senior Engineer
24215,Feipei,Iivonen,9999-01-01,Staff
24219,Prasadram,Collavizza,9999-01-01,Senior Engineer
24224,Vasilis,Kinley,9999-01-01,Senior Engineer
24225,Shugo,Eiter,9999-01-01,Senior Staff
24229,Tua,Ellozy,9999-01-01,Staff
24231,Along,Sooriamurthi,9999-01-01,Senior Staff
24233,Gen,Rosiles,9999-01-01,Senior Staff
24248,Menkae,Zwicker,9999-01-01,Senior Engineer
24251,Moto,Mondadori,9999-01-01,Senior Staff
24252,Jenwei,Koshino,9999-01-01,Senior Staff
24256,Salvador,Clemencon,9999-01-01,Engineer
24259,Stein,Lorin,9999-01-01,Senior Engineer
24260,Atilio,Brookman,9999-01-01,Senior Engineer
24263,Abdulla,Sundgren,9999-01-01,Engineer
24264,Chenyi,Eterovic,9999-01-01,Senior Staff
24269,Prodip,Peron,9999-01-01,Senior Engineer
24272,Adin,Perng,9999-01-01,Staff
24280,Shir,Schreiter,9999-01-01,Senior Staff
24284,Huan,Tchuente,9999-01-01,Senior Engineer
24295,Alejandra,Shackell,9999-01-01,Staff
24296,Danco,Pfau,9999-01-01,Senior Staff
24309,Holgard,Dahlbom,9999-01-01,Senior Engineer
24316,Feiyu,Cincotta,9999-01-01,Senior Engineer
24332,Tadahiro,Varley,9999-01-01,Senior Engineer
24334,Zhilian,Brookman,9999-01-01,Senior Staff
24335,Renee,Callaway,9999-01-01,Senior Staff
24344,Seongbae,Jumpertz,9999-01-01,Senior Staff
24357,Gretta,Miara,9999-01-01,Engineer
24363,Bowen,Biran,9999-01-01,Engineer
24371,Bouchung,Middleton,9999-01-01,Senior Engineer
24373,Zhonghui,Raney,9999-01-01,Senior Staff
24381,Gaurav,Boissier,9999-01-01,Senior Staff
24383,Aksel,Erev,9999-01-01,Senior Engineer
24384,Zine,Moehrke,9999-01-01,Senior Staff
24388,Zhilian,Milicic,9999-01-01,Senior Staff
24389,Kenroku,Shimshoni,9999-01-01,Senior Engineer
24397,Shaibal,Shimshoni,9999-01-01,Senior Staff
24409,Eckart,Puoti,9999-01-01,Staff
24423,Seshu,Feinberg,9999-01-01,Engineer
24428,Moie,Lunn,9999-01-01,Senior Staff
24429,Murthy,Anger,9999-01-01,Senior Staff
24431,Mana,Loncour,9999-01-01,Senior Staff
24432,Jackson,Vakili,9999-01-01,Senior Staff
24433,Manohar,Lally,9999-01-01,Engineer
24434,Lein,VanScheik,9999-01-01,Senior Engineer
24441,Yagil,Akaboshi,9999-01-01,Senior Staff
24442,Arunas,Cesareni,9999-01-01,Engineer
24451,Danel,Walston,9999-01-01,Senior Staff
24457,Alain,Merkl,9999-01-01,Senior Engineer
24459,Masako,Puoti,9999-01-01,Senior Engineer
24460,Yinghua,Lanphier,9999-01-01,Senior Staff
24471,Shaibal,Usdin,9999-01-01,Senior Staff
24472,Behnaam,Oehlmann,9999-01-01,Senior Engineer
24482,Franziska,Yurov,9999-01-01,Technique Leader
24486,Kerhong,Quaggetto,9999-01-01,Senior Staff
24490,Alois,Dratva,9999-01-01,Senior Staff
24497,Jackson,Rando,9999-01-01,Senior Engineer
24499,Macha,Frijda,9999-01-01,Senior Staff
24503,Anyuan,Kusakari,9999-01-01,Senior Engineer
24507,Toshiko,Hinsberger,9999-01-01,Engineer
24508,Uzi,Penn,9999-01-01,Senior Engineer
24522,Shunichi,Hopewell,9999-01-01,Senior Staff
24525,Ronnie,Gelosh,9999-01-01,Senior Engineer
24526,Ayonca,Sudbeck,9999-01-01,Technique Leader
24530,Shen,Bhattacharjee,9999-01-01,Staff
24533,Shigenori,Erman,9999-01-01,Senior Engineer
24534,Berni,Morton,9999-01-01,Senior Engineer
24537,Moheb,Weiland,9999-01-01,Senior Staff
24546,Tetsushi,Czap,9999-01-01,Senior Staff
24552,Hirochika,Haraldson,9999-01-01,Engineer
24555,Satoru,Zschoche,9999-01-01,Senior Staff
24556,Ziva,Boyle,9999-01-01,Senior Staff
24558,Georg,Lammel,9999-01-01,Senior Engineer
24559,Armond,Zeleznik,9999-01-01,Senior Engineer
24560,Jinya,Delaune,9999-01-01,Senior Engineer
24561,Elgin,Openshaw,9999-01-01,Senior Staff
24565,Larisa,Koblick,9999-01-01,Senior Engineer
24572,Hirochika,Setlzner,9999-01-01,Senior Staff
24574,Kirk,Akazan,9999-01-01,Senior Engineer
24579,Valdiodio,Sgarro,9999-01-01,Engineer
24580,Lillian,Schaar,9999-01-01,Technique Leader
24581,Jouni,Roccetti,9999-01-01,Staff
24588,Huiqun,Kranzdorf,9999-01-01,Senior Staff
24592,Xiaocheng,Brender,9999-01-01,Senior Staff
24594,Hugh,Verspoor,9999-01-01,Staff
24596,Ayonca,Stranks,9999-01-01,Senior Staff
24600,Hirochika,Syang,9999-01-01,Technique Leader
24603,Rance,Varman,9999-01-01,Senior Engineer
24604,Miquel,Peck,9999-01-01,Engineer
24613,Hitofumi,Stifter,9999-01-01,Senior Staff
24617,Ramachenga,Cullers,9999-01-01,Senior Engineer
24625,Duke,Zirintsis,9999-01-01,Senior Staff
24630,Barun,Montresor,9999-01-01,Engineer
24646,Patricia,Takkinen,9999-01-01,Senior Staff
24652,Keung,Haddadi,9999-01-01,Assistant Engineer
24656,Shirish,Weedon,9999-01-01,Engineer
24657,Berna,Silva,9999-01-01,Senior Engineer
24663,Arlette,Masada,9999-01-01,Senior Engineer
24666,Leif,Birsak,9999-01-01,Senior Staff
24669,Flemming,McFarlin,9999-01-01,Engineer
24678,Rance,Gecsel,9999-01-01,Engineer
24680,Garnet,Takkinen,9999-01-01,Senior Engineer
24682,Nigel,Ginesta,9999-01-01,Staff
24684,Abdelaziz,Junet,9999-01-01,Senior Engineer
24687,Bezalel,McDermid,9999-01-01,Staff
24690,Eldridge,Ghazalie,9999-01-01,Senior Staff
24696,Ohad,Munoz,9999-01-01,Senior Engineer
24701,Raimond,Zeleznik,9999-01-01,Senior Staff
24705,Luisa,Jervis,9999-01-01,Senior Staff
24715,Kerhong,Kamber,9999-01-01,Senior Engineer
24717,Cheong,Keirsey,9999-01-01,Engineer
24720,Owen,Zirintsis,9999-01-01,Engineer
24725,Yechezkel,Openshaw,9999-01-01,Senior Staff
24727,Akeno,Gecseg,9999-01-01,Engineer
24728,Margo,Trumbly,9999-01-01,Senior Engineer
24731,Masasuke,Horswill,9999-01-01,Staff
24736,Janche,Azevdeo,9999-01-01,Senior Engineer
24741,Mara,Bruckman,9999-01-01,Senior Staff
24746,Tianruo,Tsukuda,9999-01-01,Senior Staff
24748,Tua,Perng,9999-01-01,Senior Staff
24752,Fan,Mersereau,9999-01-01,Technique Leader
24755,Aran,Borstler,9999-01-01,Senior Staff
24762,Ziyad,Merlo,9999-01-01,Senior Staff
24763,Martijn,Bolsens,9999-01-01,Engineer
24764,Bluma,Rothe,9999-01-01,Senior Staff
24766,George,Ishibashi,9999-01-01,Senior Engineer
24767,Kiyokazu,Pagter,9999-01-01,Senior Staff
24768,Remco,Atrawala,9999-01-01,Senior Staff
24775,Ziyad,Spelt,9999-01-01,Senior Staff
24776,Elgin,Fortenbacher,9999-01-01,Senior Staff
24781,Yefim,Xiaoshan,9999-01-01,Senior Staff
24787,Jinpo,Kaelbling,9999-01-01,Engineer
24790,Kiyokazu,Chachaty,9999-01-01,Senior Staff
24793,Kristen,Brizzi,9999-01-01,Senior Staff
24802,Ingemar,Zwicker,9999-01-01,Staff
24811,Sarita,Andreotta,9999-01-01,Staff
24813,Dines,Zaumen,9999-01-01,Senior Engineer
24815,Kristin,Basagni,9999-01-01,Senior Staff
24822,Fabrizio,Merey,9999-01-01,Engineer
24823,Garnet,Walstra,9999-01-01,Technique Leader
24829,Dietrich,Wiegley,9999-01-01,Senior Engineer
24833,Szabolcs,Thombley,9999-01-01,Engineer
24842,Selwyn,Boyle,9999-01-01,Senior Staff
24846,Suvo,Iwayama,9999-01-01,Senior Engineer
24848,Shietung,Masada,9999-01-01,Engineer
24855,Dung,Lund,9999-01-01,Senior Staff
24859,Maia,Kalorkoti,9999-01-01,Senior Engineer
24862,Susumu,Muntz,9999-01-01,Senior Staff
24867,Odysseas,Ouhyoung,9999-01-01,Engineer
24868,Nikolaos,Grospietsch,9999-01-01,Technique Leader
24871,Irene,Paludetto,9999-01-01,Staff
24872,Oguz,Decaestecker,9999-01-01,Senior Staff
24875,Remko,Backhouse,9999-01-01,Senior Staff
24876,Almudena,Budinsky,9999-01-01,Senior Staff
24877,Roded,Cusworth,9999-01-01,Engineer
24879,Subhash,Schaap,9999-01-01,Technique Leader
24881,Shin,Sadowsky,9999-01-01,Senior Engineer
24888,Murthy,Felder,9999-01-01,Senior Staff
24890,Ebbe,Ramsey,9999-01-01,Senior Staff
24891,Sham,Danner,9999-01-01,Senior Staff
24896,Gen,McConalogue,9999-01-01,Senior Engineer
24902,Przemyslawa,Rindone,9999-01-01,Senior Engineer
24909,Constantine,Garrabrants,9999-01-01,Staff
24915,Morris,Liedekerke,9999-01-01,Senior Engineer
24918,Pascal,Lorin,9999-01-01,Senior Engineer
24919,Adam,Angel,9999-01-01,Senior Engineer
24925,Gennady,Thebaut,9999-01-01,Senior Engineer
24932,Charmane,Erbe,9999-01-01,Staff
24934,Carrsten,Bruckman,9999-01-01,Senior Engineer
24937,Syozo,Carrera,9999-01-01,Senior Engineer
24938,Ulf,Nollmann,9999-01-01,Senior Engineer
24939,Shuho,Angot,9999-01-01,Senior Engineer
24949,Lucien,Kroha,9999-01-01,Assistant Engineer
24951,Fayez,Kirkerud,9999-01-01,Senior Staff
24954,Foong,Swick,9999-01-01,Senior Engineer
24956,Serap,Pocchiola,9999-01-01,Senior Staff
24957,Francoise,Miara,9999-01-01,Staff
24963,Cathie,Redmiles,9999-01-01,Senior Engineer
24967,Kwok,Birta,9999-01-01,Senior Staff
24969,Subhrajyoti,Baby,9999-01-01,Staff
24973,Dannz,Murillo,9999-01-01,Senior Staff
24976,Khun,Vakili,9999-01-01,Senior Staff
24980,Fumitaka,Schlegelmilch,9999-01-01,Technique Leader
24984,Paddy,Solares,9999-01-01,Senior Engineer
24985,Martins,Bottner,9999-01-01,Senior Staff
24988,Martijn,Improta,9999-01-01,Senior Staff
24991,Ranan,Ossenbruggen,9999-01-01,Senior Engineer
24999,Janalee,Thorelli,9999-01-01,Staff
25003,Dietrich,Benzmuller,9999-01-01,Staff
25004,Youpyo,Schurmann,9999-01-01,Senior Engineer
25007,Dipankar,Showalter,9999-01-01,Senior Engineer
25016,Danny,Asrin,9999-01-01,Senior Engineer
25017,Chaosheng,Gladwell,9999-01-01,Staff
25018,Zhigen,Cesareni,9999-01-01,Staff
25019,Lech,Kadhim,9999-01-01,Senior Engineer
25020,Kazuhiro,Lores,9999-01-01,Senior Staff
25022,Zengping,Hiroyama,9999-01-01,Staff
25026,Heeju,Nastansky,9999-01-01,Engineer
25027,Boalin,Hutton,9999-01-01,Senior Engineer
25030,Hideyuki,Reeker,9999-01-01,Senior Staff
25033,Kagan,Mellouli,9999-01-01,Senior Staff
25034,Odinaldo,Petersohn,9999-01-01,Senior Engineer
25036,Zito,Kugler,9999-01-01,Senior Staff
25037,Adib,Magliocco,9999-01-01,Senior Engineer
25040,Toshimo,Picco,9999-01-01,Senior Staff
25046,Mart,Cyre,9999-01-01,Senior Engineer
25049,Nahla,Valette,9999-01-01,Senior Engineer
25050,Jahangir,Fraisse,9999-01-01,Senior Engineer
25055,Prodip,Rahimi,9999-01-01,Senior Engineer
25057,True,Standera,9999-01-01,Staff
25059,Remko,Haraldson,9999-01-01,Senior Engineer
25060,Kristen,Birta,9999-01-01,Senior Engineer
25061,Dmitri,Skogmar,9999-01-01,Senior Staff
25064,Cordelia,Laventhal,9999-01-01,Engineer
25070,Morris,Fortenbacher,9999-01-01,Senior Engineer
25078,Duro,Stafford,9999-01-01,Senior Engineer
25084,Alenka,Jullig,9999-01-01,Senior Engineer
25085,Tran,Usery,9999-01-01,Senior Staff
25095,Shay,Weedon,9999-01-01,Senior Engineer
25097,Adamantios,Picel,9999-01-01,Senior Staff
25102,Ramalingam,Bednarek,9999-01-01,Senior Engineer
25105,Yongdong,Andreotta,9999-01-01,Staff
25106,Ult,Syrotiuk,9999-01-01,Senior Staff
25108,Wanqing,Eterovic,9999-01-01,Senior Engineer
25112,Muneo,Haraldson,9999-01-01,Senior Staff
25113,Abdelaziz,Chelton,9999-01-01,Staff
25114,Kyoichi,Bednarek,9999-01-01,Staff
25117,Masamitsu,Cichocki,9999-01-01,Staff
25118,Weiye,Sethi,9999-01-01,Senior Engineer
25119,Lihong,Roison,9999-01-01,Engineer
25123,Jacqueline,Auria,9999-01-01,Senior Staff
25124,Randy,Grospietsch,9999-01-01,Engineer
25125,Jiang,Thebaut,9999-01-01,Senior Staff
25127,Wanqing,Ligten,9999-01-01,Senior Engineer
25132,Indrajit,Heping,9999-01-01,Staff
25138,Guadalupe,Marrakchi,9999-01-01,Senior Engineer
25139,Aloke,Jiang,9999-01-01,Senior Engineer
25140,Yuichiro,Chachaty,9999-01-01,Staff
25145,Serge,Ashish,9999-01-01,Senior Engineer
25154,Eldridge,Eugenio,9999-01-01,Senior Staff
25161,Bokyung,Rosca,9999-01-01,Senior Staff
25162,Kazuhiko,Bamford,9999-01-01,Senior Engineer
25165,Tayeb,Grabner,9999-01-01,Senior Staff
